Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Priority,Shipping_Cost,Customer_Tenure,Marketing_Channel,Product_Rating,Return_Status,Payment_Method,Shipping_Delay,Profit_Margin,Discount_Reason
CA-2017-113873,13-11-17,19-11-17,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,High,5.39,Returning,Referral,3,No,Net Banking,6,10,Promo
CA-2016-146682,29-10-16,31-10-16,First Class,KW-16435,Katrina Willman,Consumer,United States,Lansing,Michigan,48911,Central,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67,5,0,32.16,High,4.6,Returning,Referral,1,No,Upi,2,48,No Discount
CA-2017-116988,27-06-17,29-06-17,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0,9.3312,High,2.87,Returning,Email,2,No,Upi,2,48,No Discount
CA-2016-140438,24-12-16,27-12-16,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,197.97,3,0,53.4519,High,12.3,Returning,Direct,3,No,Credit Card,3,27,No Discount
CA-2016-169334,21-10-16,24-10-16,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,Critical,8.03,Returning,Email,4,No,Upi,3,6.25,Promo
CA-2015-164539,16-11-15,22-11-15,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0,141.2775,Low,75.28,New,Email,1,Yes,Cash On Delivery,6,27,No Discount
CA-2017-164819,15-10-17,19-10-17,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,0,6.003,Medium,1.33,Returning,Referral,5,No,Credit Card,4,46,No Discount
CA-2014-103086,17-10-14,19-10-14,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2,0.6,-1.5936,Medium,0.75,Returning,Social Media,5,No,Cash On Delivery,2,-30,Clearance
CA-2017-128699,03-12-17,05-12-17,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992,1,0.2,7.1988,Medium,3.02,Returning,Referral,1,No,Upi,2,15,Promo
CA-2016-102981,06-09-16,09-09-16,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0,11.151,Medium,3.57,Returning,Ads,4,No,Net Banking,3,35,No Discount
CA-2015-117611,08-11-15,10-11-15,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546,Critical,20.12,New,Social Media,5,No,Credit Card,2,18,No Discount
CA-2015-156566,01-10-15,04-10-15,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,Critical,73.79,Returning,Social Media,5,No,Credit Card,3,8.75,Promo
CA-2016-133144,16-05-16,21-05-16,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,3,0,8.4966,Low,1.87,Returning,Email,3,No,Cash On Delivery,5,49,No Discount
CA-2016-145135,26-11-16,28-11-16,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925,Medium,7.81,New,Direct,2,No,Upi,2,25,No Discount
CA-2017-152961,15-01-17,19-01-17,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842,Critical,1.02,New,Ads,5,Yes,Upi,4,46,No Discount
CA-2016-128706,27-02-16,02-03-16,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,0.6,-6.8816,Medium,2.36,Returning,Email,4,No,Net Banking,4,-42.5,Clearance
US-2015-154389,27-11-15,03-12-15,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002789,Technology,Phones,LG Exalt,748.752,8,0.4,-162.2296,High,41.8,Returning,Referral,5,No,Cash On Delivery,6,-21.66666667,Bulk Deal
CA-2015-156755,12-01-15,18-01-15,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0,120.9468,High,67.84,New,Ads,1,No,Upi,6,26,No Discount
CA-2015-162544,16-12-15,19-12-15,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.98,1,0,2.3406,Medium,0.35,Returning,Referral,4,No,Net Banking,3,47,No Discount
CA-2017-124765,25-11-17,30-11-17,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.441,High,54.89,New,Direct,1,No,Net Banking,5,-11.25,Promo
CA-2015-123456,09-07-15,13-07-15,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Dallas,Texas,75220,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,0.8,-121.58,Low,5.94,Returning,Email,2,No,Credit Card,4,-250,Clearance
CA-2014-141278,21-06-14,24-06-14,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,5,0,6.206,Medium,2.47,Returning,Referral,4,No,Upi,3,29,No Discount
CA-2015-161767,20-11-15,24-11-15,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.9986,High,35.87,Returning,Email,4,No,Cash On Delivery,4,11.66666667,Bulk Deal
CA-2017-126788,05-06-17,06-06-17,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,3,0.2,52.9173,Low,66.45,Returning,Email,5,No,Upi,1,11.25,Promo
CA-2015-149713,18-09-15,22-09-15,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0,9.7608,High,1.81,Returning,Social Media,3,No,Upi,4,49,No Discount
US-2016-153129,26-12-16,30-12-16,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0,15.594,High,2.69,Returning,Direct,5,No,Cash On Delivery,4,46,No Discount
CA-2016-115525,25-07-16,29-07-16,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.2,27.4365,Low,15.42,Returning,Email,2,No,Cash On Delivery,4,11.25,Promo
CA-2017-104010,23-04-17,25-04-17,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0,15.372,Medium,2.98,Returning,Email,3,No,Credit Card,2,28,No Discount
CA-2017-133235,01-08-17,04-08-17,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,0.2,16.9975,Medium,37.42,Returning,Referral,4,No,Credit Card,3,6.25,Promo
CA-2014-148383,27-12-14,31-12-14,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936,Low,70.23,Returning,Ads,4,No,Credit Card,4,-73.33333333,Clearance
CA-2017-101749,03-10-17,08-10-17,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233,Medium,17.84,Returning,Social Media,3,No,Upi,5,-3.75,Promo
US-2016-110170,27-09-16,03-10-16,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,Critical,58.25,Returning,Ads,4,No,Net Banking,6,-23.52941176,Bulk Deal
CA-2014-128846,07-04-14,12-04-14,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0,60.2553,Medium,9.01,Returning,Social Media,3,No,Credit Card,5,49,No Discount
CA-2017-103065,20-10-17,20-10-17,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4,0.2,6.0412,Medium,6.09,Returning,Social Media,4,No,Credit Card,0,13.75,Promo
CA-2017-118668,02-01-17,04-01-17,Second Class,FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,0,5.8065,High,1.66,Returning,Direct,2,No,Credit Card,2,35,No Discount
CA-2016-128867,03-11-16,10-11-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476,Low,4,New,Social Media,4,No,Upi,7,49,No Discount
CA-2014-112851,17-09-14,21-09-14,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0,85.9818,Medium,18.45,New,Referral,3,No,Credit Card,4,47,No Discount
CA-2016-129847,02-09-16,04-09-16,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448,Medium,9,Returning,Email,4,No,Credit Card,2,-90,Clearance
CA-2015-159863,04-09-15,07-09-15,Second Class,DS-13180,David Smith,Corporate,United States,Houston,Texas,77095,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188,Medium,16.66,Returning,Ads,5,No,Upi,3,5,Promo
CA-2016-150343,16-08-16,20-08-16,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042,Medium,0.56,Returning,Referral,3,No,Cash On Delivery,4,47,No Discount
CA-2017-133074,21-09-17,25-09-17,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0,27.93,Low,5.18,New,Email,4,No,Upi,4,50,No Discount
CA-2015-109197,31-12-15,04-01-16,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,Medium,50.81,Returning,Email,3,No,Net Banking,4,31.25,Promo
CA-2016-117849,15-04-16,17-04-16,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,High,13.24,Returning,Direct,1,No,Upi,2,48,No Discount
CA-2016-121356,20-11-16,24-11-16,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0,62.916,High,16.06,Returning,Email,4,No,Credit Card,4,49,No Discount
CA-2017-129462,16-06-17,21-06-17,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346,Medium,15.82,Returning,Email,3,No,Credit Card,5,27,No Discount
CA-2017-112333,08-04-17,14-04-17,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.9744,Medium,331.07,Returning,Referral,5,No,Upi,6,24,No Discount
CA-2014-145926,17-11-14,21-11-14,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0,81.583,Medium,62.36,Returning,Email,5,No,Credit Card,4,17,No Discount
CA-2017-115070,10-04-17,14-04-17,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.32,5,0.2,1.848,Medium,1.79,Returning,Email,2,No,Cash On Delivery,4,15,Promo
CA-2017-117198,31-08-17,05-09-17,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767,Low,75.1,New,Email,4,No,Net Banking,5,33,No Discount
CA-2016-103128,11-11-16,15-11-16,Standard Class,SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.112,6,0.2,1.2348,Medium,1.04,Returning,Ads,5,No,Cash On Delivery,4,8.75,Promo
CA-2015-136224,31-05-15,31-05-15,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,Medium,0.6,New,Ads,4,No,Cash On Delivery,0,11.25,Promo
US-2014-158365,12-04-14,17-04-14,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5,0,15.552,Low,4.04,New,Ads,5,No,Cash On Delivery,5,48,No Discount
CA-2014-141299,03-06-14,07-06-14,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872,Medium,2.05,New,Direct,2,No,Net Banking,4,49,No Discount
CA-2014-123400,02-02-14,09-02-14,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,-12.224,Low,2.44,Returning,Social Media,4,No,Credit Card,7,-66.66666667,Clearance
US-2015-124219,07-08-15,08-08-15,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,3,0,34.0704,Medium,19.67,Returning,Ads,1,No,Cash On Delivery,1,16,No Discount
CA-2017-109099,06-10-17,11-10-17,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0,20.0851,Medium,2.49,Returning,Email,4,Yes,Net Banking,5,49,No Discount
CA-2016-117226,30-12-16,01-01-17,First Class,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,77536,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,6,0.8,-10.386,Low,1.01,Returning,Email,5,No,Credit Card,2,-150,Clearance
CA-2015-141754,20-12-15,25-12-15,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Miami,Florida,33142,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,11.696,2,0.2,3.9474,Critical,0.71,Returning,Ads,4,No,Cash On Delivery,5,33.75,Promo
CA-2017-104850,13-06-17,19-06-17,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744,Medium,29.15,Returning,Ads,4,No,Net Banking,6,-8.75,Promo
CA-2014-143168,18-10-14,23-10-14,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0,27.882,Critical,6.03,Returning,Referral,4,No,Cash On Delivery,5,45,No Discount
CA-2014-156545,27-02-14,03-03-14,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,Critical,2.53,New,Email,1,No,Upi,4,17.5,Promo
CA-2015-111017,31-07-15,06-08-15,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3,0,15.777,Medium,7.45,Returning,Referral,3,No,Net Banking,6,30,No Discount
CA-2016-155978,01-08-16,01-08-16,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762,High,90.34,Returning,Referral,4,No,Credit Card,0,8.75,Promo
US-2017-128398,02-05-17,05-05-17,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,0,59.0372,Critical,17.75,Returning,Ads,2,No,Upi,3,37,No Discount
CA-2015-157959,03-02-15,04-02-15,First Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,0,41.076,High,4.765,Returning,Email,3,No,Net Banking,1,30,No Discount
CA-2016-148796,14-04-16,18-04-16,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,Medium,38.82,Returning,Ads,5,No,Cash On Delivery,4,10,Promo
CA-2017-104801,13-02-17,19-02-17,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,0,343.9828,High,94.02,New,Ads,5,No,Upi,6,43,No Discount
CA-2016-133319,05-09-16,11-09-16,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.2368,Medium,14.82,New,Ads,2,No,Upi,6,48,No Discount
CA-2016-106397,07-07-16,13-07-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0,12.8744,Critical,5.61,Returning,Referral,5,No,Net Banking,6,28,No Discount
US-2017-107272,05-11-17,12-11-17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,Critical,0.2,Returning,Email,3,No,Credit Card,7,-76.66666667,Clearance
US-2017-102288,19-06-17,23-06-17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072,Medium,11.13,Returning,Referral,5,Yes,Cash On Delivery,4,32.5,Promo
CA-2014-148761,17-05-14,21-05-14,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0,45.84,Low,7.59,Returning,Referral,4,No,Upi,4,50,No Discount
CA-2015-112557,25-04-15,28-04-15,First Class,JL-15850,John Lucas,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,3,0,90.8292,Low,18.39,Returning,Email,1,No,Credit Card,3,44,No Discount
CA-2014-152422,05-10-14,10-10-14,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,Low,7.37,Returning,Email,4,No,Net Banking,5,12.5,Promo
CA-2015-150749,29-03-15,03-04-15,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0,1.4456,High,0.37,Returning,Social Media,4,No,Upi,5,26,No Discount
CA-2014-144624,19-11-14,23-11-14,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4548.81,7,0,1228.1787,Critical,592.7,Returning,Email,5,No,Upi,4,27,No Discount
CA-2015-124975,22-06-15,25-06-15,First Class,MG-17875,Michael Grace,Home Office,United States,Aurora,Illinois,60505,Central,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,796.425,7,0.5,-525.6405,Medium,106.06,New,Referral,4,No,Net Banking,3,-66,Clearance
CA-2016-151323,23-10-16,28-10-16,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0,8.184,Medium,1.55,Returning,Social Media,4,No,Cash On Delivery,5,48,No Discount
CA-2017-160885,02-12-17,06-12-17,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0,743.988,Low,238.3,Returning,Direct,1,No,Net Banking,4,30,No Discount
CA-2016-154662,09-06-16,16-06-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0,173.235,Medium,51.05,Returning,Referral,3,No,Cash On Delivery,7,25,No Discount
CA-2016-164672,08-05-16,13-05-16,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,0,42.392,High,25.12,New,Referral,5,No,Cash On Delivery,5,20,No Discount
CA-2016-132731,24-11-16,28-11-16,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,6,0.2,49.3164,High,92.8,Returning,Social Media,4,No,Cash On Delivery,4,7.5,Promo
CA-2017-134607,03-10-17,08-10-17,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,Critical,2.08,Returning,Social Media,3,No,Upi,5,26,No Discount
CA-2015-110765,16-10-15,20-10-15,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0,214.4922,Medium,116.95,Returning,Social Media,4,No,Credit Card,4,26,No Discount
US-2017-140907,10-12-17,12-12-17,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908,Medium,4.78,Returning,Direct,3,No,Net Banking,2,10,No Discount
CA-2016-100300,24-06-16,26-06-16,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4,0.2,503.64,Low,337.24,Returning,Ads,2,No,Net Banking,2,11.25,Promo
CA-2016-109652,10-04-16,15-04-16,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,High,1.4,Returning,Email,2,No,Credit Card,5,23.75,Promo
CA-2016-160241,29-11-16,04-12-16,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72,Medium,32.09,New,Social Media,4,No,Cash On Delivery,5,-125,Clearance
US-2014-111171,26-12-14,31-12-14,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.773,Medium,1.1,Returning,Social Media,3,No,Net Banking,5,-170,Clearance
