"order_id","order_date","order_priority","ship_date","shipping_delay","ship_mode","shipping_cost","customer_id","customer_name","segment","customer_tenure","payment_method","country","state","city","postal_code","region","product_id","product_name","category","sub_category","product_rating","marketing_channel","quantity","return_status","discount","sales","profit","profit_margin","discount_reason"
"US-2014-155544","2014-03-21","Medium","2014-03-25",4,"Standard Class","30.03","GM-14440","Gary McGarr","Consumer","Returning","UPI","United States","Tennessee","Knoxville","37918","South","FUR-CH-10000422","Global Highback Leather Tilter in Burgundy","Furniture","Chairs","3","Social Media",3,"No","0.2","218.376","-10.9188","-5","Promo"
"CA-2015-163055","2015-08-09","High","2015-08-16",7,"Standard Class","45.09","DS-13180","David Smith","Corporate","Returning","Cash on Delivery","United States","Michigan","Detroit","48227","Central","FUR-TA-10003748","Bevis 36 x 72 Conference Tables","Furniture","Tables","4","Social Media",5,"No","0","622.45","136.939","21.999999999999996","No Discount"
"US-2016-162103","2016-11-13","High","2016-11-17",4,"Standard Class","0.46","LB-16795","Laurel Beltran","Home Office","Returning","Credit Card","United States","Illinois","Highland Park","60035","Central","OFF-BI-10000285","XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies","Binders","4","Social Media",2,"No","0.8","3.136","-4.704","-149.99999999999997","Clearance"
"US-2014-163146","2014-05-16","Low","2014-05-20",4,"Standard Class","6.1","CC-12475","Cindy Chapman","Consumer","New","Net Banking","United States","California","San Francisco","94122","West","TEC-AC-10002217","Imation Clip USB flash drive - 8 GB","Technology","Accessories","4","Direct",3,"No","0","56.4","3.384","6","No Discount"
"US-2016-131674","2016-11-29","Low","2016-12-01",2,"Second Class","4.89","NC-18535","Nick Crebassa","Corporate","Returning","UPI","United States","Texas","Dallas","75217","Central","TEC-AC-10004864","Memorex Micro Travel Drive 32 GB","Technology","Accessories","5","Referral",2,"No","0.2","58.416","16.7946","28.749999999999996","Promo"
"CA-2017-104318","2017-05-13","High","2017-05-18",5,"Standard Class","1.24","FH-14275","Frank Hawley","Corporate","Returning","UPI","United States","Tennessee","Franklin","37064","South","OFF-AP-10000358","Fellowes Basic Home/Office Series Surge Protectors","Office Supplies","Appliances","2","Social Media",2,"No","0.2","20.768","2.3364","11.249999999999998","Promo"
"CA-2014-132227","2014-11-04","High","2014-11-10",6,"Standard Class","2.8","SZ-20035","Sam Zeldin","Home Office","New","Net Banking","United States","New York","New York City","10011","East","OFF-BI-10000962","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","Office Supplies","Binders","5","Direct",4,"No","0.2","52.064","18.8732","36.25","Promo"
"CA-2014-168473","2014-12-26","High","2015-01-01",6,"Standard Class","23.91","TB-21520","Tracy Blumstein","Consumer","New","Net Banking","United States","New York","New York City","10009","East","OFF-ST-10000563","Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies","Storage","1","Email",6,"No","0","191.88","19.188","10","No Discount"
"CA-2015-145184","2015-11-27","Critical","2015-11-29",2,"First Class","11.13","JD-16150","Justin Deggeller","Corporate","New","Cash on Delivery","United States","Delaware","Newark","19711","East","TEC-PH-10002350","Apple EarPods with Remote and Mic","Technology","Phones","5","Ads",3,"No","0","83.97","23.5116","28.000000000000004","No Discount"
"US-2015-106495","2015-06-15","Critical","2015-06-17",2,"First Class","1.36","AC-10450","Amy Cox","Consumer","Returning","Credit Card","United States","Florida","Tampa","33614","South","TEC-AC-10002718","Belkin Standard 104 key USB Keyboard","Technology","Accessories","3","Referral",1,"No","0.2","11.672","-0.7295","-6.25","Promo"
"CA-2014-147235","2014-03-24","Critical","2014-03-28",4,"Standard Class","1.72","CD-11920","Carlos Daly","Consumer","Returning","Credit Card","United States","New York","New York City","10024","East","OFF-PA-10004948","Xerox 190","Office Supplies","Paper","1","Social Media",5,"No","0","24.9","11.703","47","No Discount"
"CA-2014-105417","2014-01-07","Critical","2014-01-12",5,"Standard Class","1.23","VS-21820","Vivek Sundaresam","Consumer","Returning","Credit Card","United States","Texas","Huntsville","77340","Central","OFF-BI-10003708","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","Office Supplies","Binders","2","Ads",7,"No","0.8","10.43","-18.2525","-175.00000000000003","Clearance"
"US-2016-166660","2016-01-30","High","2016-02-01",2,"Second Class","2.94","TB-21250","Tim Brockman","Consumer","Returning","Net Banking","United States","Washington","Seattle","98103","West","FUR-BO-10000468","O'Sullivan 2-Shelf Heavy-Duty Bookcases","Furniture","Bookcases","3","Ads",1,"No","0","48.58","7.7728","16","No Discount"
"CA-2017-107713","2017-03-13","Critical","2017-03-17",4,"Standard Class","13.17","JB-16000","Joy Bell-","Consumer","Returning","Net Banking","United States","Maryland","Columbia","21044","East","OFF-BI-10002026","Avery Arch Ring Binders","Office Supplies","Binders","5","Ads",3,"No","0","174.3","81.921","47","No Discount"
"CA-2016-124681","2016-07-18","High","2016-07-23",5,"Second Class","1.12","SV-20935","Susan Vittorini","Consumer","Returning","Net Banking","United States","Texas","Dallas","75217","Central","TEC-AC-10000487","SanDisk Cruzer 4 GB USB Flash Drive","Technology","Accessories","4","Referral",3,"No","0.2","15.576","3.3099","21.25","Promo"
"CA-2017-144463","2017-01-01","Critical","2017-01-05",4,"Standard Class","31.3","SC-20725","Steven Cartwright","Consumer","New","Cash on Delivery","United States","California","Los Angeles","90036","West","FUR-FU-10001215","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","Furniture","Furnishings","3","Direct",11,"No","0","474.43","199.2606","42.00000000000001","No Discount"
"CA-2016-147578","2016-04-22","Critical","2016-04-26",4,"Second Class","2.83","PG-18895","Paul Gonzalez","Consumer","Returning","Cash on Delivery","United States","California","San Francisco","94122","West","FUR-FU-10001889","Ultra Door Pull Handle","Furniture","Furnishings","2","Ads",3,"No","0","31.56","10.4148","33","No Discount"
"CA-2015-112319","2015-08-31","Medium","2015-09-05",5,"Standard Class","4.15","AR-10510","Andrew Roberts","Consumer","Returning","UPI","United States","California","Los Angeles","90004","West","OFF-PA-10003441","Xerox 226","Office Supplies","Paper","2","Referral",9,"No","0","58.32","27.9936","48","No Discount"
"CA-2017-165904","2017-04-07","Medium","2017-04-11",4,"Standard Class","18.88","HR-14770","Hallie Redmond","Home Office","Returning","Net Banking","United States","Florida","Jacksonville","32216","South","TEC-PH-10000576","AT&T 1080 Corded phone","Technology","Phones","5","Referral",2,"No","0.2","219.184","19.1786","8.75","Promo"
"CA-2017-136063","2017-12-15","Medium","2017-12-19",4,"Standard Class","0.59","SS-20140","Saphhira Shifley","Corporate","New","Net Banking","United States","Illinois","Oak Park","60302","Central","OFF-AR-10000823","Newell 307","Office Supplies","Art","3","Direct",7,"No","0.2","10.192","1.0192","10","Promo"
"CA-2016-138520","2016-04-08","Low","2016-04-13",5,"Standard Class","4.44","JL-15505","Jeremy Lonsdale","Consumer","New","Credit Card","United States","New York","New York City","10035","East","OFF-PA-10002713","Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11","Office Supplies","Paper","3","Direct",5,"No","0","34.4","15.824","46","No Discount"
"CA-2017-121293","2017-07-25","Medium","2017-07-28",3,"Second Class","2.3","JC-15775","John Castell","Consumer","New","Credit Card","United States","Pennsylvania","Philadelphia","19143","East","FUR-FU-10000732","Eldon 200 Class Desk Accessories","Furniture","Furnishings","3","Direct",4,"No","0.2","20.096","3.0144","15.000000000000002","Promo"
"CA-2014-113880","2014-03-01","Low","2014-03-05",4,"Standard Class","62.05","VF-21715","Vicky Freymann","Home Office","New","UPI","United States","Illinois","Elmhurst","60126","Central","FUR-CH-10000863","Novimex Swivel Fabric Task Chair","Furniture","Chairs","3","Ads",6,"No","0.3","634.116","-172.1172","-27.142857142857142","Bulk Deal"
"US-2017-106551","2017-07-22","Low","2017-07-27",5,"Standard Class","78.63","EB-13930","Eric Barreto","Consumer","Returning","Credit Card","United States","Illinois","Chicago","60653","Central","FUR-CH-10004997","Hon Every-Day Series Multi-Task Chairs","Furniture","Chairs","1","Social Media",4,"Yes","0.3","526.344","-75.192","-14.285714285714283","Bulk Deal"
"CA-2016-130050","2016-07-16","Critical","2016-07-18",2,"Second Class","3.58","MC-17425","Mark Cousins","Corporate","Returning","Cash on Delivery","United States","Texas","Houston","77036","Central","FUR-FU-10001940","Staple-based wall hangings","Furniture","Furnishings","5","Direct",3,"No","0.6","9.552","-3.8208","-40","Clearance"
"CA-2015-146465","2015-11-20","Critical","2015-11-24",4,"Standard Class","3.01","PB-18805","Patrick Bzostek","Home Office","Returning","UPI","United States","California","San Francisco","94122","West","OFF-BI-10004528","Cardinal Poly Pocket Divider Pockets for Ring Binders","Office Supplies","Binders","2","Referral",9,"No","0.2","24.192","7.56","31.25","Promo"
"CA-2014-114181","2014-05-10","Critical","2014-05-14",4,"Second Class","3.14","AF-10885","Art Foster","Consumer","New","Credit Card","United States","Pennsylvania","Philadelphia","19134","East","OFF-AR-10000716","DIXON Ticonderoga Erasable Checking Pencils","Office Supplies","Art","3","Ads",5,"No","0.2","22.32","5.301","23.75","Promo"
"CA-2014-160066","2014-11-16","High","2014-11-22",6,"Standard Class","0.4","AH-10075","Adam Hart","Corporate","New","Cash on Delivery","United States","California","Huntington Beach","92646","West","OFF-LA-10001045","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","Office Supplies","Labels","5","Ads",2,"No","0","5.22","2.4012","46","No Discount"
"CA-2017-135692","2017-04-27","Medium","2017-05-01",4,"Standard Class","16.83","CV-12805","Cynthia Voltz","Corporate","New","Credit Card","United States","Texas","Fort Worth","76106","Central","FUR-BO-10002268","Sauder Barrister Bookcases","Furniture","Bookcases","3","Social Media",4,"No","0.32","220.2656","-42.1096","-19.11764705882353","Bulk Deal"
"CA-2016-100307","2016-12-15","Critical","2016-12-19",4,"Standard Class","2.11","TC-21475","Tony Chapman","Home Office","New","Cash on Delivery","United States","Arkansas","Fayetteville","72701","South","OFF-PA-10002552","Xerox 1958","Office Supplies","Paper","1","Ads",3,"No","0","19.44","9.3312","48.00000000000001","No Discount"
"CA-2016-148208","2016-01-22","Medium","2016-01-27",5,"Standard Class","4.83","BT-11530","Bradley Talbott","Home Office","New","UPI","United States","Ohio","Cleveland","44105","East","TEC-AC-10000171","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","Technology","Accessories","1","Ads",3,"No","0.2","55.176","15.8631","28.749999999999996","Promo"
"CA-2015-135853","2015-12-11","High","2015-12-14",3,"First Class","13.5","CA-12775","Cynthia Arntzen","Consumer","Returning","UPI","United States","Michigan","Detroit","48205","Central","TEC-PH-10003691","BlackBerry Q10","Technology","Phones","2","Social Media",1,"No","0","125.99","31.4975","25","No Discount"
"CA-2017-124898","2017-09-11","Medium","2017-09-15",4,"Standard Class","10.43","DB-12910","Daniel Byrd","Home Office","Returning","Credit Card","United States","Georgia","Columbus","31907","South","OFF-PA-10003656","Xerox 1935","Office Supplies","Paper","4","Email",7,"No","0","184.66","84.9436","46","No Discount"
"CA-2015-120516","2015-08-13","Medium","2015-08-17",4,"Standard Class","0.78","CK-12595","Clytie Kelty","Consumer","New","Cash on Delivery","United States","Georgia","Marietta","30062","South","OFF-BI-10004187","3-ring staple pack","Office Supplies","Binders","1","Social Media",3,"No","0","5.64","2.7072","48","No Discount"
"CA-2014-159478","2014-09-30","Medium","2014-10-06",6,"Standard Class","1.92","MH-17785","Maya Herman","Corporate","Returning","Net Banking","United States","New York","New York City","10035","East","FUR-FU-10000221","Master Caster Door Stop, Brown","Furniture","Furnishings","4","Ads",3,"No","0","15.24","5.1816","34","No Discount"
"US-2016-127425","2016-08-26","High","2016-08-31",5,"Standard Class","3.32","DR-12880","Dan Reichenbach","Corporate","Returning","Cash on Delivery","United States","New York","New York City","10035","East","TEC-PH-10003442","Samsung Replacement EH64AVFWE Premium Headset","Technology","Phones","2","Social Media",6,"No","0","33.0","8.25","25","No Discount"
"CA-2017-156622","2017-11-23","Medium","2017-11-26",3,"First Class","9.59","JP-15460","Jennifer Patt","Corporate","Returning","Credit Card","United States","Texas","Dallas","75220","Central","OFF-PA-10002923","Xerox 1942","Office Supplies","Paper","3","Email",2,"No","0.2","78.304","29.364","37.5","Promo"
"CA-2016-166380","2016-05-30","Medium","2016-06-03",4,"Standard Class","16.14","EB-13750","Edward Becker","Corporate","Returning","Cash on Delivery","United States","Virginia","Arlington","22204","South","TEC-AC-10000109","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology","Accessories","2","Referral",2,"No","0","111.98","26.8752","24","No Discount"
"US-2016-155173","2016-03-06","Medium","2016-03-10",4,"Standard Class","0.2","JB-16045","Julia Barnett","Home Office","New","Net Banking","United States","Pennsylvania","Philadelphia","19120","East","OFF-BI-10002982","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies","Binders","5","Direct",1,"No","0.7","2.043","-1.4982","-73.33333333333333","Clearance"
"CA-2014-106054","2014-01-06","High","2014-01-07",1,"First Class","1.37","JO-15145","Jack O'Briant","Corporate","Returning","UPI","United States","Georgia","Athens","30605","South","OFF-AR-10002399","Dixon Prang Watercolor Pencils, 10-Color Set with Brush","Office Supplies","Art","5","Email",3,"No","0","12.78","5.2398","41","No Discount"
"CA-2014-159849","2014-09-19","Critical","2014-09-19",0,"Same Day","0.3","JK-15640","Jim Kriz","Home Office","New","Cash on Delivery","United States","California","San Francisco","94110","West","OFF-FA-10000053","Revere Boxed Rubber Bands by Revere","Office Supplies","Fasteners","3","Referral",3,"No","0","5.67","0.1134","2","No Discount"
"CA-2016-164350","2016-09-10","Critical","2016-09-12",2,"Second Class","4.14","CG-12040","Catherine Glotzbach","Home Office","New","Credit Card","United States","Tennessee","Bristol","37620","South","OFF-AR-10000538","Boston Model 1800 Electric Pencil Sharpener, Gray","Office Supplies","Art","3","Email",3,"No","0.2","67.56","8.445","12.5","Promo"
"CA-2016-150077","2016-02-04","Low","2016-02-10",6,"Standard Class","8.89","MS-17365","Maribeth Schnelling","Consumer","Returning","Net Banking","United States","Maryland","Rockville","20852","East","TEC-PH-10002890","AT&T 17929 Lendline Telephone","Technology","Phones","4","Social Media",2,"No","0","90.48","23.5248","25.999999999999996","No Discount"
"CA-2014-109134","2014-11-05","High","2014-11-10",5,"Standard Class","1.99","DE-13255","Deanra Eno","Home Office","Returning","Credit Card","United States","California","Los Angeles","90008","West","FUR-FU-10000320","OIC Stacking Trays","Furniture","Furnishings","5","Ads",6,"No","0","20.04","8.8176","44.00000000000001","No Discount"
"CA-2014-146703","2014-10-20","High","2014-10-25",5,"Second Class","23.52","PO-18865","Patrick O'Donnell","Consumer","New","Cash on Delivery","United States","Michigan","Westland","48185","Central","OFF-ST-10001713","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","Office Supplies","Storage","3","Social Media",4,"No","0","211.96","8.4784","4","No Discount"
"CA-2015-135545","2015-11-24","Medium","2015-11-30",6,"Standard Class","9.06","KM-16720","Kunst Miller","Consumer","Returning","Net Banking","United States","California","Los Angeles","90004","West","OFF-PA-10003892","Xerox 1943","Office Supplies","Paper","4","Social Media",3,"No","0","146.73","68.9631","47","No Discount"
"US-2016-159415","2016-04-17","Critical","2016-04-22",5,"Standard Class","8.28","CS-12175","Charles Sheldon","Corporate","Returning","Cash on Delivery","United States","Tennessee","Columbia","38401","South","FUR-FU-10003798","Ultra Door Kickplate, 8""H x 34""W","Furniture","Furnishings","4","Referral",5,"No","0.2","79.12","13.846","17.5","Promo"
"CA-2014-103849","2014-05-11","High","2014-05-16",5,"Standard Class","11.27","PG-18895","Paul Gonzalez","Consumer","New","Net Banking","United States","Texas","Fort Worth","76106","Central","TEC-PH-10002597","Xblue XB-1670-86 X16 Small Office Telephone - Titanium","Technology","Phones","5","Email",1,"No","0.2","100.792","6.2995","6.25","Promo"
"CA-2017-132647","2017-02-17","Low","2017-02-23",6,"Standard Class","1.68","GH-14410","Gary Hansen","Home Office","New","Credit Card","United States","New Jersey","Perth Amboy","8861","East","OFF-PA-10001838","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Office Supplies","Paper","2","Social Media",2,"No","0","11.76","5.7624","49.00000000000001","No Discount"
"CA-2016-101987","2016-06-24","Medium","2016-06-30",6,"Standard Class","39.99","HL-15040","Hunter Lopez","Consumer","New","Cash on Delivery","United States","Indiana","Richmond","47374","Central","TEC-PH-10001305","Panasonic KX TS208W Corded phone","Technology","Phones","3","Ads",9,"No","0","440.91","123.4548","27.999999999999996","No Discount"
"US-2016-111528","2016-12-30","Medium","2016-12-30",0,"Same Day","45.85","JP-16135","Julie Prescott","Home Office","Returning","Credit Card","United States","California","Los Angeles","90032","West","OFF-ST-10001526","Iceberg Mobile Mega Data/Printer Cart","Office Supplies","Storage","4","Ads",4,"No","0","481.32","125.1432","26","No Discount"
"CA-2016-125843","2016-08-13","Medium","2016-08-16",3,"First Class","2.15","RF-19840","Roy Französisch","Consumer","New","UPI","United States","Virginia","Springfield","22153","South","OFF-BI-10002309","Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies","Binders","4","Email",4,"No","0","22.32","10.7136","48","No Discount"
"CA-2017-105480","2017-12-20","Low","2017-12-26",6,"Standard Class","0.59","DK-13225","Dean Katz","Corporate","Returning","UPI","United States","New York","Rochester","14609","East","OFF-BI-10003291","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","Binders","5","Referral",1,"Yes","0.2","6.984","2.3571","33.75","Promo"
"CA-2015-149972","2015-09-21","Low","2015-09-23",2,"First Class","0.64","CD-12790","Cynthia Delaney","Home Office","New","Cash on Delivery","United States","California","Los Angeles","90036","West","OFF-FA-10002763","Advantus Map Pennant Flags and Round Head Tacks","Office Supplies","Fasteners","4","Direct",2,"No","0","7.9","2.528","32","No Discount"
"CA-2017-137918","2017-09-29","Critical","2017-10-06",7,"Standard Class","11.18","JK-15730","Joe Kamberova","Consumer","Returning","Cash on Delivery","United States","California","Lodi","95240","West","OFF-SU-10000898","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","Office Supplies","Supplies","5","Direct",7,"No","0","97.3","28.217","28.999999999999996","No Discount"
"US-2016-108777","2016-12-12","Medium","2016-12-12",0,"Same Day","2.59","JM-15655","Jim Mitchum","Corporate","Returning","UPI","United States","Ohio","Lorain","44052","East","OFF-BI-10003982","Wilson Jones Century Plastic Molded Ring Binders","Office Supplies","Binders","4","Referral",3,"Yes","0.7","18.693","-14.3313","-76.66666666666666","Clearance"
"CA-2015-136700","2015-12-06","Critical","2015-12-11",5,"Second Class","1.03","DB-13120","David Bremer","Corporate","Returning","Credit Card","United States","California","Santa Barbara","93101","West","OFF-PA-10004519","Spiral Phone Message Books with Labels by Adams","Office Supplies","Paper","2","Social Media",2,"No","0","8.96","4.3904","48.99999999999999","No Discount"
"CA-2014-156790","2014-08-08","High","2014-08-10",2,"Second Class","11.66","VG-21790","Vivek Gonzalez","Consumer","Returning","Credit Card","United States","Florida","Jacksonville","32216","South","FUR-BO-10000468","O'Sullivan 2-Shelf Heavy-Duty Bookcases","Furniture","Bookcases","5","Referral",4,"No","0.2","155.456","-7.7728","-5","Promo"
"CA-2014-108147","2014-06-08","Low","2014-06-13",5,"Standard Class","168.97","RD-19480","Rick Duston","Consumer","Returning","Credit Card","United States","New York","Long Beach","11561","East","OFF-ST-10003470","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","Office Supplies","Storage","4","Social Media",6,"No","0","1676.88","83.844","5","No Discount"
"US-2016-137547","2016-03-07","Low","2016-03-12",5,"Standard Class","2.05","EB-13705","Ed Braxton","Corporate","Returning","UPI","United States","Texas","Fort Worth","76106","Central","TEC-PH-10002365","Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S","Technology","Phones","1","Social Media",3,"No","0.2","21.072","1.5804","7.500000000000001","Promo"
"CA-2015-110289","2015-10-29","Critical","2015-11-02",4,"Standard Class","4.29","NB-18655","Nona Balk","Corporate","New","Cash on Delivery","United States","California","San Francisco","94109","West","OFF-PA-10002986","Xerox 1898","Office Supplies","Paper","4","Ads",5,"No","0","33.4","16.032","48.00000000000001","No Discount"
"CA-2017-130834","2017-11-03","Medium","2017-11-06",3,"Second Class","1.77","JM-16195","Justin MacKendrick","Consumer","Returning","UPI","United States","North Carolina","Wilmington","28403","South","OFF-PA-10003673","Strathmore Photo Mount Cards","Office Supplies","Paper","2","Ads",3,"No","0.2","16.272","5.2884","32.50000000000001","Promo"
"US-2016-146794","2016-09-26","Medium","2016-10-01",5,"Standard Class","46.62","SH-19975","Sally Hughsby","Corporate","Returning","Credit Card","United States","California","Hesperia","92345","West","FUR-BO-10004467","Bestar Classic Bookcase","Furniture","Bookcases","2","Referral",5,"No","0.15","424.9575","19.998","4.7058823529411775","Promo"
"CA-2017-152310","2017-08-12","Low","2017-08-19",7,"Standard Class","14.17","DK-12895","Dana Kaydos","Consumer","Returning","Net Banking","United States","Washington","Seattle","98103","West","OFF-BI-10004308","Avery Legal 4-Ring Binder","Office Supplies","Binders","3","Referral",6,"No","0.2","100.704","37.764","37.50000000000001","Promo"
"US-2017-156083","2017-11-04","Medium","2017-11-11",7,"Standard Class","1.06","JL-15175","James Lanier","Home Office","Returning","Cash on Delivery","United States","Tennessee","Columbia","38401","South","OFF-PA-10001560","Adams Telephone Message Books, 5 1/4 x 11","Office Supplies","Paper","2","Direct",2,"No","0.2","9.664","3.2616","33.75","Promo"
"CA-2017-116225","2017-11-05","Medium","2017-11-09",4,"Standard Class","39.87","SV-20935","Susan Vittorini","Consumer","New","Cash on Delivery","United States","New York","New York City","10009","East","TEC-AC-10001432","Enermax Aurora Lite Keyboard","Technology","Accessories","3","Email",5,"No","0","390.75","171.93","44","No Discount"
"CA-2015-141243","2015-01-03","High","2015-01-08",5,"Second Class","0.81","AH-10465","Amy Hunt","Consumer","Returning","UPI","United States","Texas","Dallas","75217","Central","OFF-AR-10001246","Newell 317","Office Supplies","Art","4","Referral",3,"No","0.2","7.056","0.7938","11.249999999999998","Promo"
"CA-2017-151176","2017-02-13","Low","2017-02-20",7,"Standard Class","1.6","SV-20785","Stewart Visinsky","Consumer","Returning","UPI","United States","Maryland","Baltimore","21215","East","OFF-AR-10000614","Barrel Sharpener","Office Supplies","Art","2","Ads",3,"No","0","10.71","2.7846","26","No Discount"
"CA-2017-155460","2017-04-13","Medium","2017-04-15",2,"First Class","0.55","RW-19630","Rob Williams","Corporate","New","Credit Card","United States","Washington","Seattle","98105","West","OFF-PA-10002479","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies","Paper","4","Social Media",1,"No","0","5.28","2.376","44.99999999999999","No Discount"
"US-2016-128293","2016-06-02","High","2016-06-05",3,"First Class","2.38","KC-16255","Karen Carlisle","Corporate","New","UPI","United States","Pennsylvania","Philadelphia","19120","East","OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies","Storage","3","Social Media",1,"No","0.2","64.784","-12.9568","-20","Promo"
"US-2015-136987","2015-04-11","Low","2015-04-14",3,"Second Class","43.38","AR-10540","Andy Reiter","Consumer","New","Net Banking","United States","California","Los Angeles","90004","West","TEC-CO-10001943","Canon PC-428 Personal Copier","Technology","Copiers","3","Social Media",4,"No","0.2","639.968","215.9892","33.75","Promo"
"CA-2016-149370","2016-09-15","Medium","2016-09-19",4,"Standard Class","0.66","DB-13210","Dean Braden","Consumer","Returning","Credit Card","United States","Pennsylvania","Philadelphia","19140","East","OFF-PA-10003651","Xerox 1968","Office Supplies","Paper","5","Direct",1,"No","0.2","5.344","1.8704","35","Promo"
"CA-2015-132633","2015-02-03","High","2015-02-05",2,"Second Class","1.71","KH-16630","Ken Heidel","Corporate","New","Credit Card","United States","Utah","Pleasant Grove","84062","West","OFF-BI-10002432","Wilson Jones Standard D-Ring Binders","Office Supplies","Binders","4","Ads",3,"No","0.2","12.144","4.0986","33.75","Promo"
"US-2017-147655","2017-09-04","Medium","2017-09-05",1,"First Class","8.17","AS-10045","Aaron Smayling","Corporate","Returning","Cash on Delivery","United States","Oregon","Redmond","97756","West","OFF-BI-10002931","Avery Trapezoid Extra Heavy Duty 4"" Binders","Office Supplies","Binders","3","Ads",7,"No","0.7","88.074","-58.716","-66.66666666666667","Clearance"
"CA-2016-153661","2016-01-30","High","2016-01-31",1,"First Class","33.49","SC-20725","Steven Cartwright","Consumer","Returning","Credit Card","United States","California","San Francisco","94122","West","OFF-ST-10000675","File Shuttle II and Handi-File, Black","Office Supplies","Storage","2","Direct",9,"No","0","305.01","76.2525","25","No Discount"
"CA-2016-152555","2016-03-29","Medium","2016-04-02",4,"Second Class","2.69","ME-17320","Maria Etezadi","Home Office","Returning","Credit Card","United States","Illinois","Chicago","60653","Central","OFF-PA-10001295","Computer Printout Paper with Letter-Trim Perforations","Office Supplies","Paper","4","Ads",3,"No","0.2","45.528","15.9348","35","Promo"
"CA-2017-130967","2017-03-10","Medium","2017-03-16",6,"Standard Class","5","EB-13870","Emily Burns","Consumer","Returning","UPI","United States","Pennsylvania","Philadelphia","19140","East","TEC-PH-10004896","Nokia Lumia 521 (T-Mobile)","Technology","Phones","3","Referral",3,"No","0.4","53.982","-10.7964","-20","Bulk Deal"
"CA-2015-113145","2015-11-01","Critical","2015-11-05",4,"Standard Class","0.9","VD-21670","Valerie Dominguez","Consumer","New","Cash on Delivery","United States","New York","New York City","10011","East","OFF-PA-10002659","Avoid Verbal Orders Carbonless Minifold Book","Office Supplies","Paper","3","Direct",4,"No","0","13.52","6.2192","46","No Discount"
"CA-2015-138954","2015-11-15","High","2015-11-17",2,"First Class","8.14","MH-17785","Maya Herman","Corporate","Returning","Cash on Delivery","United States","New York","New York City","10035","East","OFF-AR-10001955","Newell 319","Office Supplies","Art","2","Email",6,"No","0","119.04","35.712","30","No Discount"
"CA-2017-125269","2017-04-24","High","2017-04-30",6,"Standard Class","10.22","AF-10870","Art Ferguson","Consumer","Returning","UPI","United States","Illinois","Chicago","60610","Central","OFF-ST-10004123","Safco Industrial Wire Shelving System","Office Supplies","Storage","5","Email",1,"No","0.2","72.784","-18.196","-25","Promo"
"US-2015-137960","2015-12-18","High","2015-12-18",0,"Same Day","16.97","MW-18220","Mitch Webber","Consumer","Returning","Cash on Delivery","United States","New York","New York City","10035","East","TEC-AC-10002253","Imation Bio 8GB USB Flash Drive Imation Corp","Technology","Accessories","4","Ads",1,"Yes","0","166.24","24.936","15","No Discount"
"CA-2017-130309","2017-12-17","Critical","2017-12-21",4,"Standard Class","50.73","GB-14575","Giulietta Baptist","Consumer","New","UPI","United States","Virginia","Arlington","22204","South","OFF-ST-10003208","Adjustable Depth Letter/Legal Cart","Office Supplies","Storage","3","Direct",3,"No","0","544.38","157.8702","29.000000000000004","No Discount"
"US-2016-138408","2016-11-18","Medium","2016-11-21",3,"Second Class","194.07","KC-16255","Karen Carlisle","Corporate","Returning","UPI","United States","Alabama","Huntsville","35810","South","TEC-AC-10003870","Logitech Z-906 Speaker sys - home theater - 5.1-CH","Technology","Accessories","2","Email",4,"No","0","1319.96","527.984","40","No Discount"
"US-2016-104794","2016-12-16","Low","2016-12-19",3,"First Class","0.44","KD-16495","Keith Dawkins","Corporate","Returning","UPI","United States","New York","New York City","10009","East","OFF-FA-10001754","Stockwell Gold Paper Clips","Office Supplies","Fasteners","3","Referral",2,"Yes","0","3.68","1.8032","48.99999999999999","No Discount"
"CA-2017-159667","2017-11-09","Critical","2017-11-13",4,"Standard Class","71.83","PM-19135","Peter McVee","Home Office","New","UPI","United States","Florida","Jacksonville","32216","South","TEC-PH-10004094","Motorola L703CM","Technology","Phones","4","Direct",4,"Yes","0.2","499.168","31.198","6.25","Promo"
